address,zipcode,county,price,housing_type,beds,baths,sqfts,lotsize,garage,yearbuilt
"2321 Sitka St, San Leandro, CA 94577",94577,Alameda County,"$650,000",Single Family Residence,3,1,"1,317",0.5,2,1951
"4141 Sora Cmn, Fremont, CA 94555",94555,Alameda County,"$798,000",Townhouse,2,2/1,"1,471","2,777",2,1984
"35550 Monterra Ter, Union City, CA 94587",94587,Alameda County,"$588,800",Condominium,2,2,"1,025",0,1,2001
"466 Crescent Street, Oakland, CA 94610",94610,Alameda County,"$354,800",Condominium,1,1,573,0.9,1,1971
"1839 Hill Avenue, Hayward, CA 94541",94541,Alameda County,"$489,000",Single Family Residence,2,1,836,"4,829",1,1953
"381 Serramonte Ter, Fremont, CA 94536",94536,Alameda County,"$640,000",Townhouse,2,1/1,"1,140","1,349",2,1973
"1198 Overlook Ave, Hayward, CA 94542",94542,Alameda County,"$318,750",Land,,,,,,
"1186 Overlook Ave, Hayward, CA 94542",94542,Alameda County,"$318,750",Land,,,,,,
"360 Apricot Cir, Hayward, CA 94541",94541,Alameda County,"$785,000",Single Family Residence,4,3,"1,851","2,452",2,2015
"2935 Lake Chabot Lane, Castro Valley, CA 94546",94546,Alameda County,"$649,000",Townhouse,3,2/1,"1,802",2318,2,1979
"24255 Dover Lane, Hayward, CA 94541-5349",-5349,Alameda County,"$461,999",Condominium,2,2/1,"1,208",922,1,1978
"14054 Santiago Rd, San Leandro, CA 94577",94577,Alameda County,"$649,000",Single Family Residence,3,2,"1,181","6,120",2,1961
"6012 Kingsmill Ter, Dublin, CA 94568",94568,Alameda County,"$1,928,000",Single Family Residence,5,4/1,"4,651","10,362",3,2004
"1109 Speros Loop, Hayward, CA 94544",94544,Alameda County,"$800,395",Residential,3,2/1,"1,917","1,797",2,2017
"1932 Manchester Road, San Leandro, CA 94578",94578,Alameda County,"$495,000",Single Family Residence,2,2,"1,520","7,260",1,1948
"7627 Hansom Dr, Oakland, CA 94605",94605,Alameda County,"$775,000",Single Family Residence,4,2/1,"2,081","8,352",2,1974
"7090 Homewood Dr, Oakland, CA 94611",94611,Alameda County,"$725,000",Single Family Residence,2,2,"1,270","5,600",0,1957
"1249 Otis Dr, Alameda, CA 94501",94501,Alameda County,"$848,000",Single Family Residence,3,2,"1,311","6,200",2,1964
"71 Edgemont Way, Oakland, CA 94605-5301",-5301,Alameda County,"$259,000",Land,,,,,,
"510 Carobe Court, Union City, CA 94587",94587,Alameda County,"$699,950",Single Family Residence,3,2,"1,256","7,272",2,1957
"29375 Middleborough, Hayward, CA 94544",94544,Alameda County,"$159,900",Manufactured In Park,2,2,"1,760",–,0,–
"24667 Diamond Ridge Dr, Hayward, CA 94544",94544,Alameda County,"$485,000",Condominium,2,1,"1,150",0,1,1991
"6039 Castle Dr, Oakland, CA 94611",94611,Alameda County,"$399,000",Land,,,,,,
"26285 Parkside Dr, Hayward, CA 94542",94542,Alameda County,"$320,000",Land,,,,,,
"4240 Foothill Blvd, Oakland, CA 94601",94601,Alameda County,"$200,000",Land,,,,,,
"1428 Peralta, Oakland, CA 94607",94607,Alameda County,"$1,295,000",Duplex,,,"2,540","4,006",–,1894
"33530 14th St, Union City, CA 94587",94587,Alameda County,"$710,000",Single Family Residence,3,2,"1,930","7,437",2,1960
"2214 47th Ave, Oakland, CA 94601",94601,Alameda County,"$750,000",Triplex,,,"2,650","7,300",2,1913
"1708 Broadmoor St, Livermore, CA 94551",94551,Alameda County,"$689,888",Single Family Residence,3,2,"1,517",0.359,2,1979
"1810 10th St, Berkeley, CA 94710",94710,Alameda County,"$1,399,000",Residential Income,,,"2,352","9,100",–,1943
"1804 10th St, Berkeley, CA 94710",94710,Alameda County,"$1,399,000",Residential Income,,,"2,352","7,375",–,1943
"5915 E 17th St, Oakland, CA 94621",94621,Alameda County,"$371,000",Single Family Residence,3,1,826,"2,268",0,1921
", Fremont, CA 94538",94538,Alameda County,"$873,000",Single Family Residence,3,2,"1,104","5,000",2,1954
"2935 Lake Chabot Ln, Castro Valley, CA 94546",94546,Alameda County,"$649,000",Townhouse,3,2/1,"1,802","2,318",2,1979
"2471 Pomino Way, Pleasanton, CA 94566",94566,Alameda County,"$2,399,000",Single Family Residence,5,4/1,"5,114",0.56,4,1997
"1857 66th Ave, Oakland, CA 94621",94621,Alameda County,"$315,000",Single Family Residence,2,1,792,"2,500",1,1926
"244 Kilkare Rd, Sunol, CA 94586",94586,Alameda County,"$2,649,888",Single Family Residence,5,3/1,"3,890",10.46,4,1993
"5421 Bancroft, Oakland, CA 94601",94601,Alameda County,"$575,000",Duplex,,,"1,148","2,400",–,1949
"1145 55th St, Oakland, CA 94608",94608,Alameda County,"$1,375,550",Residential Income,,,"3,400","6,048",–,9999
"0 Chelton Dr, Oakland, CA 94611",94611,Alameda County,"$100,000",Land,,,,,,
"4121 Ravenwood Pl, Castro Valley, CA 94546",94546,Alameda County,"$475,000",Condominium,2,1,900,"1,200",0,1970
"21062 Gary Dr., Hayward, CA 94546-6103",-6103,Alameda County,"$469,950",Condominium,2,2,"1,050",0,0,1980
"35475 Dumbarton Ct, Newark, CA 94560",94560,Alameda County,"$599,888",Commercial Sale,,,"2,004","1,388",,2004
"35 Hunter, Oakland, CA 94603",94603,Alameda County,"$350,000",Single Family Residence,2,1,809,"4,550",1,1942
"3243 Sacramento, Berkeley, CA 94702",94702,Alameda County,"$30,000",Business Opportunity,,,,,,
"5930 Holway, Oakland, CA 94621",94621,Alameda County,"$549,000",Single Family Residence,3,2,"1,810","3,510",1,1923
"5128 Camden St, Oakland, CA 94619",94619,Alameda County,"$280,000",Single Family Residence,2,2,"1,404","4,469",1,1938
"4193 Cushing Parkway, Fremont, CA 94538",94538,Alameda County,"$295,000",Business Opportunity,,,,,,
"1564 Tucker Street, Oakland, CA 94603-3876",-3876,Alameda County,"$450,000",Townhouse,2,2/1,"1,450",0.36,2,2002
"29425 Providence Way, Hayward, CA 94544",94544,Alameda County,"$299,500",Manufactured In Park,2,2,"1,440",–,3,–
"2271 Courtland, Oakland, CA 94601",94601,Alameda County,"$399,000",Single Family Residence,1,1,636,"3,200",0,1915
"1472 10th St, Berkeley, CA 94710",94710,Alameda County,"$1,095,000",Single Family Residence,3,2,"1,248","4,680",0,2003
"6828 Chambers Dr, Oakland, CA 94611",94611,Alameda County,"$1,279,900",Single Family Residence,4,3,"2,185","6,000",2,1961
"524 Rincon Avenue, Livermore, CA 94551",94551,Alameda County,"$649,900",Single Family Residence,3,1,"1,015","5,999",2,1951
"832 42nd St, Oakland, CA 94608",94608,Alameda County,"$825,000",Single Family Residence,4,1,"1,368","6,278",1,1901
"3637 Shone Ave, Oakland, CA 94605",94605,Alameda County,"$700,000",Single Family Residence,3,2,"2,133","6,210",2,1946
"660 Oriole Ave, Livermore, CA 94551",94551,Alameda County,"$729,888",Single Family Residence,3,2,"1,427","6,200",2,1970
"2920 75th Ave, Oakland, CA 94605",94605,Alameda County,"$610,000",Single Family Residence,3,2/1,"2,021","3,800",1,1931
"25774 Clover Rd, Hayward, CA 94542",94542,Alameda County,"$699,000",Single Family Residence,3,1,"1,062",1.1,0,1954
"1011 Greenbrier Court, San Leandro, CA 94577-3065",-3065,Alameda County,"$729,000",Single Family Residence,3,2/1,"1,775","2,940",2,2007
"3835 Promenade Way, Pleasanton, CA 94566",94566,Alameda County,"$849,000",Single Family Residence,3,2,"1,075","4,969",2,1994
"1589 36th, Oakland, CA 94601-3528",-3528,Alameda County,"$549,900",Single Family Residence,3,2,947,"4,000",1,1910
"2578 Macarthur Blvd, Oakland, CA 94602",94602,Alameda County,"$989,000",Residential Income,,,"3,472","4,000",–,1925
"6575 Simson St, Oakland, CA 94605",94605,Alameda County,"$828,888",Single Family Residence,3,2,"1,788",0.35,1,1952
"3356 64th Ave, Oakland, CA 94605",94605,Alameda County,"$649,900",Single Family Residence,3,2,"1,357","3,564",0,1937
"1431 Locust St, Livermore, CA 94551",94551,Alameda County,"$1,079,000",Duplex,,,"3,048","7,750",–,2003
"5 Jouett Square, Alameda, CA 94501",94501,Alameda County,"$1,350,000",Single Family Residence,4,3,"2,805","3,760",2,2006
"7965 Winged Foot Ct, Pleasanton, CA 94588",94588,Alameda County,"$1,250,000",Single Family Residence,3,2/1,"2,489","6,475",2,1991
"24558 Karina Street, Hayward, CA 94542",94542,Alameda County,"$429,000",Land,,,,,,
"310 Macarthur Blvd, San Leandro, CA 94577",94577,Alameda County,"$999,000",Commercial Sale,,,"1,800",396,,1971
"1802 13th Ave, Oakland, CA 94606",94606,Alameda County,"$850,000",Single Family Residence,5,2/1,"2,276","2,710",0,1904
"139 Country Club Dr., Hayward, CA 94542",94542,Alameda County,"$999,000",Land,,,,,,
"2553 Virginia Street, Berkeley, CA 94709",94709,Alameda County,"$805,000",Condominium,2,2,"1,015",0,3,1939
"7215 Homewood Drive, Oakland, CA 94603",94603,Alameda County,"$89,500",Land,,,,,,
"7211 Homewood Drive, Oakland, CA 94603",94603,Alameda County,"$89,500",Land,,,,,,
"281 Macarthur Blvd, San Leandro, CA 94577",94577,Alameda County,"$248,000",Land,,,,,,
"2005 Crosby Ave, Oakland, CA 94601",94601,Alameda County,"$460,000",Duplex,,,"1,340","3,300",–,1911
"524 Rincon Ave, Livermore, CA 94551",94551,Alameda County,"$649,900",Single Family Residence,3,1,"1,015","5,999",1,1951
"261 Western  Ave, Livermore, CA 94551",94551,Alameda County,"$780,000",Duplex,,,"1,698","7,505",–,1952
"4116 Bristlecone Way, Livermore, CA 94551",94551,Alameda County,"$700,000",Single Family Residence,3,2,"1,475","5,418",2,1986
"1965 H St, Union City, CA 94587",94587,Alameda County,"$749,000",Single Family Residence,3,2,"1,401","6,600",2,1960
"2256 Sevillano Ct, Livermore, CA 94550",94550,Alameda County,"$1,739,000",Single Family Residence,5,5/1,"4,705",0.3,3,2004
"0 Elverton Dr., Oakland, CA 94611",94611,Alameda County,"$55,000",Land,,,,,,
"10017 Pippin, Oakland, CA 94603",94603,Alameda County,"$359,000",Single Family Residence,2,1,576,"3,800",0,1941
"338 Athol Ave, Oakland, CA 94606",94606,Alameda County,"$988,000",Single Family Residence,3,3/1,"2,129","1,960",2,2007
", San Leandro, CA 94577",94577,Alameda County,"$320,000",Commercial Sale,,,"1,034",935,,1947
"9639 International Blvd, Oakland, CA 94603",94603,Alameda County,"$600,000",Residential Income,,,"2,620","2,500",0,1910
"3750 Atlas Ave, Oakland, CA 94619",94619,Alameda County,"$849,000",Single Family Residence,3,2,"1,476","3,312",2,1930
"873 Cherokee Dr, Livermore, CA 94551",94551,Alameda County,"$689,000",Single Family Residence,3,2,"1,544","6,200",2,1964
"509 Estabrook St, San Leandro, CA 94577",94577,Alameda County,"$849,000",Commercial Sale,,,"3,750","3,750",,1978
"480 36th Street, Oakland, CA 94609",94609,Alameda County,"$895,000",Duplex,,,"2,340","4,310",–,1898
"26453 Mocine Ave, Hayward, CA 94544",94544,Alameda County,"$630,000",Single Family Residence,3,1,"1,086","5,400",2,1952
"2204 Jeffrey St, Livermore, CA 94550",94550,Alameda County,"$1,335,000",Single Family Residence,4,3,"3,102",0.38,3,2000
"480 36th Street, Oakland, CA 94609",94609,Alameda County,"$895,000",Single Family Residence,4,3,"2,340","4,310",0,1898
"1159 Bannock Street, Livermore, CA 94551",94551,Alameda County,"$675,000",Single Family Residence,3,2,"1,200","6,142",2,1959
"36 Jewel Ct., Oakland, CA 94611",94611,Alameda County,"$749,000",Land,,,,,,
"9782 Flynn Road South, Livermore, CA 94550-9741",-9741,Alameda County,"$3,995,000",Single Family Residence,3,1,"1,310",166,4,1925
"6133 Monadnock Way, Oakland, CA 94605",94605,Alameda County,"$399,000",Single Family Residence,2,1,836,"2,800",1,1925
"8382 Mulberry Pl, Dublin, CA 94568",94568,Alameda County,"$760,000",Residential,4,2/1,"1,644","3,720",2,1982
"1816 8th Ave, Oakland, CA 94606",94606,Alameda County,"$745,000",Duplex,,,"2,133","5,000",–,1910
"29327 Middleborough, Hayward, CA 94544",94544,Alameda County,"$199,000",Manufactured In Park,2,2,"1,560",–,2,–
"1251 Portland Ave, Albany, CA 94706",94706,Alameda County,"$950,000",Single Family Residence,3,1/1,"1,480","5,000",1,1938
"8366 Iris St, Oakland, CA 94605",94605,Alameda County,"$335,000",Single Family Residence,3,1/1,"1,305","4,235",1,1926
"1405 Chestnut St, Alameda, CA 94501",94501,Alameda County,"$850,000",Single Family Residence,2,1,"1,110","2,409",0,1925
"333 W Broadmoor Blvd, San Leandro, CA 94577",94577,Alameda County,"$630,000",Single Family Residence,4,1,"1,598","3,948",1,1932
"Captain Dr., Emeryville, CA 94608",94608,Alameda County,"$408,500",Condominium,1,1,800,26,1,1973
"6300 Alisal, Pleasanton, CA 94566",94566,Alameda County,"$3,595,000",Single Family Residence,3,2,"1,680",7.21,1,1964
"327 Woodland Park, San Leandro, CA 94577",94577,Alameda County,"$999,950",Single Family Residence,7,3,"2,501",0.35,0,1920
"14424 Merced St, San Leandro, CA 94579",94579,Alameda County,"$589,950",Single Family Residence,3,1,"1,096","5,300",2,1952
"2130 35th Ave, Oakland, CA 94601",94601,Alameda County,"$150,000",Land,,,,,,
"13740 Doolittle Drive, San Leandro, CA 94577",94577,Alameda County,"$390,000",Business Opportunity,,,,,,
", Hayward, CA 94545",94545,Alameda County,"$295,000",Business Opportunity,,,,,,
"27775 Tampa Ave, Hayward, CA 94544",94544,Alameda County,"$568,000",Single Family Residence,3,2,"1,000","7,000",0,1954
"0 Mountain Blvd, Oakland, CA 94619",94619,Alameda County,"$70,000",Land,,,,,,
"21192 Greenwood Cir, Castro Valley, CA 94552",94552,Alameda County,"$660,000",Residential,2,2/1,"1,350","4,499",2,1990
"5 Country Club Drive, Hayward, CA 94542",94542,Alameda County,"$2,125,880",Single Family Residence,4,4/1,"3,965","8,332",3,2016
"29268 Providence Way, Hayward, CA 94544",94544,Alameda County,"$199,000",Manufactured In Park,2,2,"1,688",–,0,–
"33727 Railroad Ave, Union City, CA 94587",94587,Alameda County,"$425,000",Single Family Residence,3,1,"1,022","4,500",1,1949
", Berkeley, CA 94706",94706,Alameda County,"$1,999,000",Commercial Sale,,,"7,042","4,975",,1953
"7 Country Club Drive, Hayward, CA 94542",94542,Alameda County,"$2,240,880",Single Family Residence,5,4/1,"4,678","8,033",3,2016
"1333 Webster St, Alameda, CA 94501",94501,Alameda County,"$399,000",Condominium,1,1,701,1.17,0,1970
"7803 Pineville Cir, Castro Valley, CA 94552",94552,Alameda County,"$1,099,950",Single Family Residence,4,2/1,"2,340","4,200",2,1996
"3239 Bruce Dr., Fremont, CA 94539",94539,Alameda County,"$1,000,000",Land,,,,,,
"3239 Bruce Dr., Fremont, CA 94539",94539,Alameda County,"$1,000,000",Single Family Residence,3,2,"1,200","9,408",2,1955
"1616 71st Ave, Oakland, CA 94621",94621,Alameda County,"$345,000",Single Family Residence,3,1,880,"6,000",0,1925
"43524 Ocaso Corte, Fremont, CA 94539",94539,Alameda County,"$1,189,888",Townhouse,2,2/1,"1,904","1,502",2,1979
"43524 Ocaso Corte, Fremont, CA 94539",94539,Alameda County,"$1,189,888",Townhouse,2,2/1,"1,904","1,502",2,1979
"3 Country Club Drive, Hayward, CA 94542",94542,Alameda County,"$2,110,880",Single Family Residence,5,4/1,"4,021","9,181",3,2016
"4130 Redding St, Oakland, CA 94619",94619,Alameda County,"$750,000",Single Family Residence,6,3,"1,780","3,290",1,1918
"631 Foster Ct., Hayward, CA 94544",94544,Alameda County,"$429,000",Townhouse,3,1/1,"1,175",0,1,1981
"926 Stannage Ave, Albany, CA 94706",94706,Alameda County,"$689,000",Single Family Residence,2,1,740,"2,500",0,1906
"418 Linda Ave., Piedmont, CA 94611",94611,Alameda County,"$1,995,000",Condominium,3,3/1,"2,587",0.35,2,2017
"1434 34th Ave, Oakland, CA 94601",94601,Alameda County,"$589,900",Single Family Residence,4,3,"2,374",0.25,0,1890
"428 Alice St, Oakland, CA 94607",94607,Alameda County,"$799,000",Condominium,2,2,"1,164",0,1,2006
"1309 Arch St, Berkeley, CA 94708",94708,Alameda County,"$1,795,000",Single Family Residence,4,2/1,"2,773","7,500",0,1908
"0 Sayre Drive, Oakland, CA 94611",94611,Alameda County,"$290,000",Land,,,,,,
"3 Commodore, Emeryville, CA 94608",94608,Alameda County,"$630,000",Condominium,2,1/1,"1,004",0,1,1973
"410 Linda Ave., Piedmont, CA 94611",94611,Alameda County,"$1,995,000",Condominium,3,3/1,"2,572",0.35,2,2017
"1944 Howe Dr, San Leandro, CA 94578",94578,Alameda County,"$790,000",Residential,6,3,"2,262","10,130",2,1942
"9235 Holly St., Oakland, CA 94603",94603,Alameda County,"$899,000",Residential Income,,,"3,900",–,–,1966
"9235 Holly St, Oakland, CA 94603",94603,Alameda County,"$899,000",Residential Income,,,"3,900","7,500",–,1966
"408 Linda Ave., Piedmont, CA 94611",94611,Alameda County,"$1,895,000",Condominium,4,3/1,"2,341",0.35,2,2017
"4280 Adeline St, Emeryville, CA 94608",94608,Alameda County,"$690,000",Single Family Residence,3,2,"1,172",0.84,2,1985
"1079 A St, Hayward, CA 94541",94541,Alameda County,"$275,000",Business Opportunity,,,,,,
"1565 32nd Street, Oakland, CA 94608",94608,Alameda County,"$589,000",Condominium,2,2/1,"1,282",0,1,2006
"492 Hale Ave, Oakland, CA 94603",94603,Alameda County,"$379,000",Single Family Residence,3,2,"1,261","2,976",0,1921
"1 Hawks Hill Ct, Oakland, CA 94618",94618,Alameda County,"$1,200,000",Townhouse,3,2/1,"1,812","1,879",2,1994
"246 Grove Way, Hayward, CA 94541",94541,Alameda County,"$1,499,000",Duplex,,,"3,442","8,680",–,1941
"1887 Tunnel Rd, Berkeley, CA 94705",94705,Alameda County,"$1,888,000",Single Family Residence,4,3/1,"3,100","6,175",1,2017
"507 Ginger Avenue, Hayward, CA 94541",94541,Alameda County,"$679,500",Single Family Residence,3,2,"1,469","5,022",2,1951
"2552 Havenscourt Blvd, Oakland, CA 94605",94605,Alameda County,"$459,000",Single Family Residence,2,1,"1,104","3,800",2,1924
"2303 Farley Street, Castro Valley, CA 94546",94546,Alameda County,"$799,000",Single Family Residence,4,3,"1,750","5,130",1,1948
"1775 Panda Way, Hayward, CA 94541",94541,Alameda County,"$420,000",Condominium,2,2,900,0,1,1980
"3215 Filbert St, Oakland, CA 94608",94608,Alameda County,"$1,599,000",Residential Income,,,"7,130",–,–,1915
"1836 Vicksburg Avenue, Oakland, CA 94601",94601,Alameda County,"$286,000",Condominium,2,1/1,910,0,0,1991
"940 Westwood Street, Hayward, CA 94544-4416",-4416,Alameda County,"$565,000",Single Family Residence,3,2,"1,224","5,000",2,1957
"122 Wildrose Common, Livermore, CA 94551",94551,Alameda County,"$619,888",Condominium,2,2/1,"1,213",0,1,2000
"1233 Bockman, San Lorenzo, CA 94580",94580,Alameda County,"$682,290",Townhouse,3,2/1,"1,361",0,2,2017
"4759 Boles Ct, Fremont, CA 94538",94538,Alameda County,"$949,800",Single Family Residence,4,2,"1,428","6,460",2,1960
"27831 Hummingbird Ct, Hayward, CA 94545",94545,Alameda County,"$439,900",Townhouse,3,1/1,"1,254",946,0,1971
"1569 Via Di Salerno, Pleasanton, CA 94566",94566,Alameda County,"$4,500,000",Single Family Residence,6,5/1,"8,600",0.7,4,2005
"464 Douglas Ave, Oakland, CA 94603",94603,Alameda County,"$649,000",Triplex,,,"2,272","7,090",–,1962
"701 Broadway, Oakland, CA 94607",94607,Alameda County,"$30,250",Business Opportunity,,,,,,
"7199 W Woodbury Ct, Pleasanton, CA 94566",94566,Alameda County,"$2,450,000",Single Family Residence,5,5/1,"5,329",0.35,3,2004
"3122 Conti Ct, Pleasanton, CA 94566",94566,Alameda County,"$3,789,000",Single Family Residence,6,6/1,"6,654",0.71,3,2000
"13816 Campus Dr., Oakland, CA 94605",94605,Alameda County,"$1,395,000",Single Family Residence,3,3,"3,241",1.18,3,1988
"2166 High St, Oakland, CA 94601",94601,Alameda County,"$700,000",Single Family Residence,5,2,"2,066","9,000",0,1908
"1887 Tunnel Rd, Berkeley, CA 94705",94705,Alameda County,"$1,888,000",Single Family Residence,4,3/1,"3,100","6,175",2,2017
"11554 Bloomington Way, Dublin, CA 94568",94568,Alameda County,"$1,080,000",Single Family Residence,4,2/1,"2,052",0.38,2,1988
"11554 Bloomington Way, Dublin, CA 94568",94568,Alameda County,"$1,080,000",Single Family Residence,4,2/1,"2,052",0.38,1,1988
"560 Pomona St, San Lorenzo, CA 94580",94580,Alameda County,"$628,000",Single Family Residence,3,1,"1,469","5,141",1,1950
"1632 46th Ave, Oakland, CA 94601",94601,Alameda County,"$625,000",Residential Income,,,"2,046","3,450",–,1962
